ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
The basic idea is that we will call into their C API from Python., the basic idea is that we will call into their c api from python.,0,0,0,0.2857142857142857,0.09230769230769231
"He is, in short, a plague.", here is sword a plate,1,0,0,0.8333333333333334,0.46153846153846156
Hold on a minute., hold on a minute.,0,0,0,0.25,0.058823529411764705
That insane android continues to ignore me., that insane android continues to ignore me.,1,1,1,0.14285714285714285,0.023255813953488372
Im mad. Youre mad.," i'm mad, you're mad.",1,1,1,0.75,0.375
I'll kill both of them!, i'll kill both of them.,1,1,1,0.4,0.08695652173913043
Neutrophils do not return to the blood; they turn into pus cells and die., neutrophils do not return to the blood. they turn into pus cells and die.,0,1,1,0.14285714285714285,0.0273972602739726
"Those women are all card sharks, don't be fooled.", those women are all card sharks. don't be fooled.,1,1,1,0.2222222222222222,0.04081632653061224
Crossing your own pals., crossing your own pals.,0,0,0,0.25,0.043478260869565216
"In the United States, case law regarding the heckler's veto is mixed."," in the united states, case law regarding the hacklash veto is mixed.",0,0,0,0.3333333333333333,0.11594202898550725
The engines roared as the rocket lifted its precious cargo up into the atmosphere., the engine's rod is the rocket lifted its precious colgo up into the atmosphere.,0,0,0,0.35714285714285715,0.0975609756097561
This drafty old barn!, this drafty old barn.,0,0,0,0.5,0.09523809523809523
He lay and suffered like a sulking dog., he lay and suffered like a soul king dog.,1,0,0,0.375,0.07692307692307693
Im mad. Youre mad., i'm mad. you're mad.,1,1,1,0.5,0.3333333333333333
It dribbled down the fridge., it dribbled down the fridge.,0,0,0,0.2,0.03571428571428571
"They're silly, their buckets are over there behind mine."," they're silly, their buckets are over there behind mine.",1,1,1,0.1111111111111111,0.017857142857142856
"Jeez, you look stoned!"," jeez, you look stoned.",1,0,0,0.5,0.09090909090909091
"Cowon also offers a number of freeware utilities, including ""JetCast"", ""JetMailMonitor"" and ""JetToolBar""."," kohler also offers a number of freewell utilities including jetcast, jetmailmonitor and jettoolbar.",0,0,0,0.46153846153846156,0.21904761904761905
"Madam, this is the best brand of corn."," madam, this is the best brand of cord.",0,0,0,0.25,0.05263157894736842
At the end of the genocide the party joined the national unity government.," at the end of the genocide, the party joined the national unity government.",0,0,0,0.15384615384615385,0.02702702702702703
That woman is gonna be on that roof., that woman is going to be on that roof.,0,1,1,0.375,0.16666666666666666
Like when you go into a drugstore., like when you go into a drugstore,0,0,0,0.2857142857142857,0.058823529411764705
The boy was also saddened; his friend was in pursuit of his destiny., the boy was also sedent. his friend was in pursuit of his destiny.,0,0,0,0.15384615384615385,0.08823529411764706
Adam is a crook., adam is a crook.,1,1,1,0.25,0.0625
I didn't have time to get some stylish underwear., i didn't have time to get some stylish underwear.,0,0,0,0.1111111111111111,0.02040816326530612
Corporate income tax like individual income tax is payable on annual basis., corporate income tax like individual income tax is payable on annual basis.,0,0,0,0.08333333333333333,0.013333333333333334
He was old and ugly when Aphrodite came to his boat., he was old and ugly when aphrodite came to his boat.,1,1,1,0.18181818181818182,0.038461538461538464
Why can't I skip this damn intro?, why can't i skip this damn intro?,1,1,1,0.2857142857142857,0.06060606060606061
Hundreds of yelling people are swarming into the park like locusts!, hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.18181818181818182,0.029850746268656716
"You're not psychotic, you just wish you were?", you're not psychotic. you just wish you were.,1,1,1,0.375,0.06666666666666667
"Standard Linux is not, however, designed to provide sub-millisecond precision and reliable timing guarantees.", standard linux is not however designed to provide sub-militia content and reliable timing guarantees.,0,0,0,0.42857142857142855,0.1651376146788991
Maybe he just put it there for safe keeping?, maybe he just put it there for safe keeping?,0,0,0,0.1111111111111111,0.022727272727272728
Destroy All Astromen!, destroy all astro-man.,1,0,0,1.0,0.2857142857142857
six, six.,0,0,0,1.0,0.3333333333333333
Let's do this in chronological order., let's do this in chronological order.,0,0,0,0.16666666666666666,0.02702702702702703
You're far too valuable!, you're far too valuable.,0,0,0,0.5,0.08333333333333333
"Penny wise, pound foolish."," pennywise, pound foolish.",1,1,1,0.5,0.07692307692307693
"Thunder and lightning Hasten with leisure. More hurry, worse speed."," thunder and lighting, heist and with leisure, more hurry, worse speed.",0,0,0,0.6,0.16417910447761194
"Tortoises are reptiles, not amphibians."," tortises are reptiles, not amphibians.",0,0,0,0.2,0.05128205128205128
These teams are listed below., these teams are listed below.,0,0,0,0.2,0.034482758620689655
With that new haircut you look ridiculous., with that new haircut you look ridiculous.,1,1,1,0.14285714285714285,0.023809523809523808
"Save you sister a piece, or she will be mad.", save your sister a piece or she will be mad.,0,1,1,0.3,0.06818181818181818
"That research group page looked good, by the way."," that research group page looked good, by the way.",0,0,0,0.1111111111111111,0.02040816326530612
Adam is a crook., adam is a crook.,1,1,1,0.25,0.0625
Have you ever tried?, have you ever tried?,0,0,0,0.25,0.05
"Those women are all card sharks, don't be fooled.", those women are all card sharks. don't be fooled.,1,1,1,0.2222222222222222,0.04081632653061224
"The lake is home to numerous native species of trout, and other game fish.", the lake is home to numerous native species of trout and other game fish.,0,0,0,0.14285714285714285,0.02702702702702703
The students colored with their colored pencils., the students colored with their colored pencils.,0,0,0,0.14285714285714285,0.020833333333333332
Do you think your boyfriend is cheating on you?, do you think your boyfriend is cheating on you?,0,1,1,0.1111111111111111,0.02127659574468085
"""How many hens are there for one cock?"", I asked the farmer.", how many hints are there for one cock? i asked vama.,0,1,1,0.5,0.25
A family is walking on the sidewalk., a family is walking on the sidewalk.,0,0,0,0.14285714285714285,0.027777777777777776
You murdered me., you murdered me.,0,1,1,0.3333333333333333,0.0625
"According to Warren, People feel like the system is rigged against them."," according to warren, people feel like the system is rigged against them.",0,0,0,0.25,0.041666666666666664
I often wish you weren't such a stinker., i often wish you were in such a stinker.,1,1,1,0.375,0.1
Example inorganic ions include sulfite and thiosulfate., example inorganic ions include sulfite and thiosulfate.,0,0,0,0.14285714285714285,0.01818181818181818
"The Cabildo, or colonial administrative council, was re-established that same year.", the cable dope or colonial administrative council was re-established that same year.,0,0,0,0.36363636363636365,0.0963855421686747
"Twittering, and jigging like a clumsy Narcissus.", twittering and jigging like a clumsy narcissist.,0,1,1,0.2857142857142857,0.10416666666666667
I'm afraid it is important., i'm afraid it is important.,0,0,0,0.2,0.037037037037037035
It had a diameter of about thirty yards., it had a diameter of about 30 yards.,0,0,0,0.25,0.175
Tell them all to wait., tell them all to wait.,0,0,0,0.2,0.045454545454545456
"It travels north as Topanga Canyon Boulevard, cutting through Topanga State Park.", it travels north as topanga canyon boulevard cutting through topanga state park.,0,0,0,0.5833333333333334,0.09876543209876543
"""What a load of trash"", Sarah opined.", let a load of trash sarah a pint,1,1,1,0.7142857142857143,0.32432432432432434
He brought six sheep with him., he brought six sheep with him.,0,0,0,0.16666666666666666,0.03333333333333333
a woman walks across a large rock., a woman walks across a large rock.,0,0,0,0.0,0.0
Shake the hand before you plough the field., shake the hand before you're proud of field.,0,0,0,0.5,0.23255813953488372
He's insane or drunk or something., he's insane or drunk or something,1,1,1,0.3333333333333333,0.058823529411764705
This man's going to jump off a roof., that's man's gonna jump off a roof.,0,1,1,0.375,0.25
no, no.,0,0,0,1.0,0.5
This was anathema to the powerful Ultramontanes., this was anathema to the powerful ultra-montains.,0,0,0,0.2857142857142857,0.10416666666666667
He is a scoundrel., he is a scoundrel.,1,1,1,0.25,0.05555555555555555
He is a Roman Catholic and is married with two children., he is a roman catholic and is married with two children.,0,0,0,0.2727272727272727,0.05357142857142857
So when he walks to the set he has five people with him.," so when he wants to just set, he has 5 people with him.",0,0,0,0.38461538461538464,0.21428571428571427
What makes you think that?, what makes you think that?,0,0,0,0.2,0.038461538461538464
Keep your shirt on., keep your shirt on.,0,1,1,0.25,0.05263157894736842
Then you'll die in the midst of trying to realize your destiny., then you'll die in the midst of trying to realize your destiny.,0,1,1,0.08333333333333333,0.015873015873015872
I've got to get Katie out of jail!, i have got to get katie out of jail.,0,0,0,0.5,0.17647058823529413
"The Macabebe forces were defeated, and Tarik Sulayman himself was killed.", the meike-beebe forces were defeated and tarek soleiman himself was killed.,0,0,0,0.45454545454545453,0.2054794520547945
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go along the art of social intercourse.,1,0,0,0.36363636363636365,0.11428571428571428
"After Johnson missed a show, he was replaced by Phil Dix."," after johnson missed the show, he was replaced by phil dix.",0,0,0,0.45454545454545453,0.12280701754385964
He groaned at the remembrance of that sunny garden., he groaned at the remembrance of that sunny garden.,0,0,0,0.1111111111111111,0.0196078431372549
She awoke from the nightmare., she awoke from the nightmare.,0,0,0,0.2,0.034482758620689655
"Jerk the cord, and out tumbles the gold.", jerk the cord and out tumbles the gold.,0,1,1,0.25,0.05
two, two,0,0,0,0.0,0.0
Root was once part of the original Town of Mohawk., root was once part of the original town of mohawk.,0,0,0,0.3,0.06
Brenda Peters just escaped from the County Jail., brando peters just escaped from the county jail.,0,0,0,0.5,0.125
That woman stole my purse!, i will install my purse.,0,0,0,0.8,0.5
The baby puts his right foot in his mouth., the baby puts his right foot in his mouth.,0,1,1,0.1111111111111111,0.023809523809523808
Birds of a feather flock together., birds of a feather flock together.,0,0,0,0.16666666666666666,0.029411764705882353
I think you're crazy., i think you're crazy.,1,1,1,0.25,0.047619047619047616
Don't blow your own trumpet., don't blow your old trumpet.,0,1,1,0.4,0.10714285714285714
He caught himself with a jerk., he caught himself with a jerk.,0,1,1,0.16666666666666666,0.03333333333333333
Henderson was taking it in., henderson was taking it in.,0,0,0,0.2,0.037037037037037035
The Jews are the conscience of the world., the jews are the conscience of the world.,0,1,1,0.25,0.04878048780487805
The whole town's gone crazy., the whole town's gone crazy.,0,0,0,0.2,0.03571428571428571
Adam is a crook., adam is a crook.,1,1,1,0.25,0.0625
Wasting my time listening to this mad hatter., wasting my time listening to this mad hatter.,1,1,1,0.125,0.022222222222222223
"They're silly, their buckets are over there behind mine.", they're silly. their buckets are over there behind mine.,1,1,1,0.2222222222222222,0.03571428571428571
Then what am I doing here?, then what am i doing here?,0,0,0,0.3333333333333333,0.07692307692307693
It was better than the scent of the hookahs., it was better than the scent of the hookahs.,0,0,0,0.1111111111111111,0.022727272727272728
The museum is open seasonally., the museum is open season early.,0,0,0,0.6,0.13333333333333333
Never look a gift horse in the mouth., never look a gift horse in the mouth.,0,1,1,0.125,0.02702702702702703
Why don't you shut up!, why don't you shut up?,1,1,1,0.4,0.09090909090909091
Get this car out of here!, get this car out of here.,0,1,1,0.3333333333333333,0.08
Typical American that can keep his mouth shut., typical american that can keep his mouth shut.,1,1,1,0.25,0.043478260869565216
"However, this division is mostly theoretical."," however, this division is mostly theoretical.",0,0,0,0.16666666666666666,0.022222222222222223
Who the heck is Johnny?!, who the heck is johnny?,1,0,0,0.4,0.125
Toews called for the bill to be passed in its original form., type code for the belt to be passed in its original form.,0,0,0,0.25,0.18333333333333332
Zeus is the Greek god of thunder., zeus is the greek god of thunder.,0,0,0,0.2857142857142857,0.06060606060606061
"One afternoon, one of his servants fell ill, and it appeared that he would die.", one afternoon one officer found ill and it appeared that he would die.,0,0,0,0.4666666666666667,0.21518987341772153
Choose between the high road and the low., choose between the high road and the low.,0,0,0,0.125,0.024390243902439025
"They have plans to come to Europe again later this year, and we will probably go to Russia together.", they have plans to come to yoruba again later this year and we will probably go to russia together.,0,0,0,0.21052631578947367,0.08
We need to accelerate our digital transformation., we need to accelerate our digital transformation.,0,0,0,0.14285714285714285,0.02040816326530612
"They're silly, their buckets are over there behind mine.", they're silly. they're buckets over there behind rhine.,1,1,1,0.5555555555555556,0.19642857142857142
Edgar is a geek., adger is a geek.,0,1,1,0.25,0.125
Other scholars reject the cult label., other scholars reject the cult label.,0,0,0,0.16666666666666666,0.02702702702702703
You're worth more dead than alive., you're worth more dead than alive.,1,1,1,0.16666666666666666,0.029411764705882353
That identifier might be repeated several times., that identifier might be repeated several times.,0,0,0,0.14285714285714285,0.020833333333333332
"Come in and get shot, if you please."," come in and get shot, if you please.",0,1,1,0.125,0.027777777777777776
"Thereafter his daughter, who had married the poet Edward Lowbury, continued the work."," thereafter, his daughter, who married the poet edward, loutrin, continued the work.",0,0,0,0.3076923076923077,0.16470588235294117
Don't make a government project out of this!, don't make a government project out of this.,0,0,0,0.25,0.045454545454545456
Why can't I skip this damn intro?, why can't i skip this damn intro?,1,1,1,0.2857142857142857,0.06060606060606061
A woman wearing a red costume looks at two other people standing on a street., a woman wearing a red costume looks at two other people standing on a street.,0,0,0,0.06666666666666667,0.012987012987012988
"Because, boys and ladies and gentlemen, he is a pessimist."," because boys and ladies and gentlemen, he is a pessimist.",1,1,1,0.1,0.034482758620689655
"You'll live, and you'll learn that a man shouldn't be so stupid.", you will learn that a man should not be so stupid.,0,1,1,0.5,0.296875
Don't be a fool., don't be a fool.,0,1,1,0.25,0.0625
"He took Urim and Thummim from his pocket, and began playing with them.", he took erum and thumman from his pocket and began playing with them.,0,0,0,0.3076923076923077,0.1
"Happy hardcore is a fast style of techno music, that was kind of popular in the nineties.", happy hardcore is a fast style of techno music that was kind of popular in the 90s.,0,0,0,0.17647058823529413,0.10112359550561797
A penny wise and a pound foolish., a penny-wise and a pound foolish.,1,1,1,0.42857142857142855,0.06060606060606061
With that new haircut you look ridiculous., with that new haircut you look ridiculous.,1,1,1,0.14285714285714285,0.023809523809523808
"A major thunderstorm hits Springfield, and Marge demands that Homer fix their leaking roof.", a major thunderstorm hit springfield and marge demands that homer fix their leaking roof.,0,0,0,0.35714285714285715,0.06593406593406594
I'd better hustle him up!, i'd better hustle him up.,0,0,0,0.4,0.08
"The next day, the boy returned to the well, hoping to see the girl."," the next day, the body turns to the well, hoping to see the girl.",0,0,0,0.21428571428571427,0.08955223880597014
You need to be an optimist to play the lottery., you need to be an optimist to play the lottery.,0,0,0,0.1,0.02127659574468085
"The materials generally include: sand, gravel, and rocks."," the materials generally include sand, gravel and rocks.",0,0,0,0.375,0.05263157894736842
The capital is Ocotal., the capital is okotan.,0,0,0,0.5,0.18181818181818182
Her low self-esteem is pathetic., her low self-esteem is pathetic.,1,1,1,0.2,0.03125
A fool and his money are soon parted., a fool and his money are soon parted.,0,1,1,0.125,0.02702702702702703
"If something were to happen to you, it would devastate me."," if something were to happen to you, it would devastate me.",0,1,1,0.09090909090909091,0.017241379310344827
"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.", never advertise reasons by shaving a monkey. it's cruel and results in lawsuits.,0,0,0,0.23076923076923078,0.06329113924050633
Don't be an idiot!, don't be an idiot!,1,1,1,0.25,0.05555555555555555
"It also has a European division in Mannheim, Germany."," it also has a european division in mannheim, germany.",0,0,0,0.4444444444444444,0.07547169811320754
"""What a load of trash"", Sarah opined."," what a load of trash, sarah o'pind.",1,1,1,0.5714285714285714,0.16216216216216217
"On a recommendation, without hearing him, Puente asked Camilo to play."," on a recommendation without hearing him, puente asked camilo to play.",0,0,0,0.36363636363636365,0.05714285714285714
Dont be a fool!, don't be fooled.,1,0,0,0.75,0.5
"You are positively soulless, he said savagely."," you are positively soulless, he said savagely.",1,1,1,0.14285714285714285,0.021739130434782608
Synthesis creates a normalized database design based on a known set of dependencies., synthesis creates a normalized database designed based on a known set of dependencies.,0,0,0,0.15384615384615385,0.03571428571428571
I guess I didn't make a mistake., i guess i didn't make a mistake.,0,0,0,0.2857142857142857,0.0625
Another person was there to help him toward his destiny., another person was there to help him towards his destiny.,0,0,0,0.2,0.03571428571428571
You could save that poor devil's life., you could say that poor devon's life.,1,0,0,0.42857142857142855,0.13157894736842105
You could save that poor devil's life., you could save that poor devil's life.,1,1,1,0.14285714285714285,0.02631578947368421
She greatly admired both of these American writers., she greatly admired both of these american writers.,0,0,0,0.25,0.0392156862745098
A woman sits on a carpeted floor with a baby., a woman sits on a carpeted floor with a baby.,0,0,0,0.1,0.022222222222222223
"They're silly, their buckets are over there behind mine.", they're silly. their buckets are over there behind vine.,1,1,1,0.3333333333333333,0.05357142857142857
Do you think your boyfriend is cheating on you?, do you think your boyfriend is cheating on you?,0,1,1,0.1111111111111111,0.02127659574468085
"People with this disorder have red, scaly, plate-like skin covering most of their bodies."," people with just a solder have red scallion, fish-ass, gate covering, most of their bullets.",0,1,1,0.7142857142857143,0.34831460674157305
My husband revealed he was homosexual., my husband revealed he was homosexual.,0,1,1,0.16666666666666666,0.02631578947368421
Elliptic cones are sometimes considered to be degenerate quadric surfaces as well.," elliptic cones are sometimes considered to be degenerate, quadric surfaces as well.",0,0,0,0.16666666666666666,0.024390243902439025
But I found it difficult to get to work because of the investigations., but i found it difficult to get to work because of the investigations.,0,0,0,0.15384615384615385,0.02857142857142857
The pay television music channel extends from the smoothfm radio brand., the pay television music channel extends from the smooth fm radio brand.,0,0,0,0.2727272727272727,0.028169014084507043
Take me out of here!, take me out of here.,0,0,0,0.4,0.1
seven, 7.,0,0,0,1.0,1.0
Ducks fly north but lack a compass.," ducks fly north, but lack a compass.",0,0,0,0.2857142857142857,0.05714285714285714
Cocks were still crowing., cox were still crowing.,0,0,0,0.25,0.16
"""What a load of trash"", Sarah opined."," what a load of trash, sarah o'pind.",1,1,1,0.5714285714285714,0.16216216216216217
Braunhut used comic book advertisements to sell an assortment of quirky products., brownhood used comic book advertisements to sell an assortment of quirky products.,0,0,0,0.08333333333333333,0.07407407407407407
You could save that poor devil's life., you could say that day was live.,1,0,0,0.7142857142857143,0.3684210526315789
Kara Yusuf put Constantine to death by his own hand., carve users with process size to their size on hand.,0,0,0,0.9,0.5576923076923077
She's a feisty little ferret., she suffices the little ferret.,0,0,0,0.6,0.3793103448275862
We lit the lantern and walked over to his house., we lit the lantern and walked over to his house.,0,0,0,0.1,0.020833333333333332
I often wish you weren't such a stinker., i often wish you weren't such a stinker.,1,1,1,0.125,0.025
A bully is always a coward., but bully is always a coward.,1,1,1,0.16666666666666666,0.1111111111111111
Hey, hey!,0,0,0,1.0,0.6666666666666666
The National Library of Wales is located in Aberystwyth., the national library of wales is located in ebru stwith.,0,0,0,0.6666666666666666,0.16071428571428573
He fought off the life-threatening condition and returned to the races in May., he fought off the life-threatening condition and returned to the races in may.,0,0,0,0.15384615384615385,0.02564102564102564
The mail comes in three batches per day., the mail comes in three batches per day.,0,0,0,0.125,0.025
My Wacom tablet has a dodgy wire., my wacom tablet has a dodgy wire.,0,0,0,0.2857142857142857,0.06060606060606061
"Prior to entering the studio, the group did pre-production for a few months."," prior to entering the studio, the group did pre-production for a few months.",0,0,0,0.07692307692307693,0.013157894736842105
"He who fights and runs away, lives to fight another day.", he who fights and runs away lives to fight another day.,0,0,0,0.18181818181818182,0.03571428571428571
A considerable amount of it was grassland and rainfall was plentiful., a considerable amount of it was grassland and rainfall was plentiful.,0,0,0,0.09090909090909091,0.014492753623188406
I think Spiller's an ass., i think spellers and as,1,0,0,0.8,0.28
You yellow giant thing of the frost., you yellow giant thing of the frost.,1,1,1,0.14285714285714285,0.027777777777777776
Why can't I skip this damn intro?, why can't i skip this then intro?,1,0,0,0.42857142857142855,0.15151515151515152
If you have a headache you might want to take a paracetamol, if you have a headache you might want to take a parasita mole.,0,0,0,0.25,0.1016949152542373
The Grand Theatre building is a landmark for the city Shanghai., the grand theatre building is a landmark for the city shanghai.,0,0,0,0.36363636363636365,0.06349206349206349
How did you know that?, how did you know that?,0,0,0,0.2,0.045454545454545456
Collateral of any kind?, colourful of any kind.,0,0,0,0.5,0.34782608695652173
The Music Discovery program targets children in kindergarten through third grade., the music discovery program targets jordan and kenagana through third grade.,0,0,0,0.5454545454545454,0.2345679012345679
He later moved to Saint John's where he attended Memorial University., he later moved to st. john's where he attended memorial university.,0,0,0,0.45454545454545453,0.13043478260869565
Take your paws off me!, take your paws off me.,1,0,0,0.4,0.09090909090909091
Fake stones shine but cost little., fake stones shine but cost little.,0,0,0,0.16666666666666666,0.029411764705882353
"Alice, who the fuck is Bob?"," alice, who the fuck is bob?",1,1,1,0.3333333333333333,0.07407407407407407
The weather in Finland sucks., the weather in finland sucks.,1,1,1,0.4,0.06896551724137931
You used to joyride like the very devil., you used to joyride like the very devil.,1,1,1,0.125,0.025
Who has found out the perpetual stoppage?, who has found out the perpetual stoppage?,0,0,0,0.14285714285714285,0.024390243902439025
The hell you say!, the hell you say?,1,1,1,0.5,0.11764705882352941
He is a scoundrel., he is a scoundrel.,1,1,1,0.25,0.05555555555555555
And now she lies in her room murdered!, and now she lies in her room murdered.,0,0,0,0.25,0.05263157894736842
Chernock reported that other men sought for coverture to be modified or eliminated., chernak reported that other men sought for a converture to be modified or eliminated.,0,0,0,0.23076923076923078,0.07228915662650602
"Jerk the cord, and out tumbles the gold.", jerk the cord and out tumbles the gold.,0,1,1,0.25,0.05
"They're silly, their buckets are over there behind mine.", they're silly. their buckets are over there behind mine.,1,1,1,0.2222222222222222,0.03571428571428571
It is probably going to rain tomorrow., it is probably going to rain tomorrow.,0,0,0,0.14285714285714285,0.02631578947368421
You're worth more dead than alive., you are worth more dead than alive.,1,1,1,0.3333333333333333,0.08823529411764706
You get somebody else to wash the diapers., you get somebody else to wash the diapers.,0,1,1,0.125,0.023809523809523808
I locked eyes with a fish in the tank., i locked eyes with a fish in the tank.,0,0,0,0.1111111111111111,0.02631578947368421
It takes two to have an argument., it takes two to have an argument.,0,0,0,0.14285714285714285,0.030303030303030304
Most sixteen bar blues are adapted from a standard twelve-bar progression., most 16 bar blues are adopted from a standard 12 bar progression.,0,0,0,0.45454545454545453,0.21621621621621623
four, four.,0,0,0,1.0,0.25
What idiot wrote this total drivel?, what idiot wrote this total dribble?,1,1,1,0.3333333333333333,0.11428571428571428
The borough took its name from nearby Plum Creek., the borough took its name from nearby plum creek.,0,0,0,0.3333333333333333,0.061224489795918366
Take me out of here!, take me out of here.,0,0,0,0.4,0.1
You've got lipstick all over your mouth., you've got lipstick all over your mouth.,0,1,1,0.14285714285714285,0.025
Woman looking at pictures in a photo gallery., woman looking at pictures in a photo gallery.,0,0,0,0.125,0.022222222222222223
Those killed included Wing Commander Scott and Major Newbury., those cute included wing commander's cot and major newbury.,0,0,0,0.7777777777777778,0.22950819672131148
But the merchant understood what the boy had said., but the merchant understood what the boy had said.,0,0,0,0.1111111111111111,0.02
"Coming home, a party of tourists passed us, singing and playing music."," coming home, a party of two resposts are singing and playing music.",0,0,0,0.3333333333333333,0.2
The village is within the parish of Killarow and Kilmeny., divinities within the paris of killarro and kilmarnie,0,0,0,0.6,0.3333333333333333
"The grim reaper is waiting for you, reckless driver!"," the grim reaper is waiting for you, reckless driver.",1,1,1,0.2222222222222222,0.038461538461538464
"He said: Four times, you are crazy."," he said, four times you are crazy.",1,1,1,0.5714285714285714,0.11428571428571428
"Michael Nouri portrayed the Joe Rohner, the Bluebirds' kindly manager."," michael norrie portrayed a joy runner, the bluebird's kindly manager.",0,0,0,0.6,0.21428571428571427
At the time of launch it was the world's first dedicated video games magazine.," at the time of launch, it was the world's first dedicated video games magazine.",0,0,0,0.14285714285714285,0.02564102564102564
"It would have been visible to me, had I only looked up as it passed.", i would have been wither-bill to me had i only looked up as it passed.,0,0,0,0.26666666666666666,0.17647058823529413
"Farrior was born in Ettrick, Virginia."," farrier was born in ettrick, virginia.",0,0,0,0.5,0.10526315789473684
He had to spit some tobacco out of his mouth., he had to spit some tobacco out of his mouth.,0,1,1,0.1,0.022222222222222223
You're beating a dead horse, you are beating a death horse.,0,1,1,0.8,0.2222222222222222
zero, zero.,0,0,0,1.0,0.25
Their large testicles are an indication of their promiscuous copulation system., their large testicles are an indication of their promiscuous copulation system.,0,1,1,0.09090909090909091,0.012658227848101266
"""No,"" he heard a voice on the wind say."," no, he heard a voice on the wind say.",0,0,0,0.1111111111111111,0.07692307692307693
His clothes are really outrageous. He's a one-off, his clothes are really outrageous. he's a one-off.,1,1,1,0.375,0.061224489795918366
"Statewide, other Paris Townships are located in Stark and Union counties."," statewide, other paris townships are located in stark and union counties.",0,0,0,0.45454545454545453,0.0684931506849315
"You are a child of four, she repeated in her anger."," you are a child of four, she repeated in her anger.",0,1,1,0.18181818181818182,0.12280701754385964
Do you know what's wrong with you?, do you know what's wrong with you?,0,0,0,0.14285714285714285,0.029411764705882353
"There are rats, and rats, and rats in his barn!", there are rats and rats and rats in this barn.,0,0,0,0.5,0.10638297872340426
"I pity her connecting herself with such a Family, and such a fool!", i pity her connecting herself with such a family and such a fool.,1,1,1,0.23076923076923078,0.06060606060606061
"Where God has his church, the devil will have his chapel."," where god has his church, the devil will have his chapel.",0,0,0,0.18181818181818182,0.03508771929824561
"Moreover, I won't be needed for the next two days."," moreover, i won't be needed for the next two days.",0,0,0,0.2,0.04
It was a juggernaut., it was a juggernaut.,0,0,0,0.25,0.05
"""What a load of trash"", Sarah opined."," what a load of trash, sarah o'pind.",1,1,1,0.5714285714285714,0.16216216216216217
four, four.,0,0,0,1.0,0.25
"He was something of a sickly child by all accounts, never made it past his fourth birthday.", he was something of a sickly child by all accounts. never made it past his fourth birthday.,0,1,1,0.11764705882352941,0.02197802197802198
The horn of the car woke the sleeping cop., the horn of the car woke the sleeping cop.,0,0,0,0.1111111111111111,0.023809523809523808
He's insane or drunk or something., he's insane or drunk or something.,1,1,1,0.16666666666666666,0.029411764705882353
"Jerk the cord, and out tumbles the gold.", joke record and outtumble the gold.,0,0,0,0.625,0.25
You're not asking a favor of him., you're not asking a favor of him.,0,0,0,0.14285714285714285,0.030303030303030304
"""How many hens are there for one cock?"", I asked the farmer.", how many hens are there for one cock? i asked the farmer.,0,1,1,0.25,0.08333333333333333
"Das ist kein Vorurteil, sondern Lebenserfahrung."," that's not a good idea, but a life experience.",0,0,0,1.5,0.7708333333333334
Listen and silent are anagrams., listen and silence are anagrams.,0,0,0,0.4,0.0967741935483871
You could save that poor devil's life., you could save that poor devil's life.,1,1,1,0.14285714285714285,0.02631578947368421
Truth is green bitter., truth is green bitter.,0,0,0,0.25,0.045454545454545456
But we never even got close to it?, but we never even got close to it.,0,0,0,0.25,0.058823529411764705
I can't stand the sight of blood., i can't stand the sight of blood.,0,1,1,0.14285714285714285,0.030303030303030304
Scientific work is hard., scientific work is hard.,0,0,0,0.25,0.041666666666666664
Irving Limited would own the land including the railway rights of way., irving limited would own the land including the railway rights of way.,0,0,0,0.16666666666666666,0.02857142857142857
The Doctor commits suicide and regenerates into a female form., the doctor come with suicide and regenerate into a female form.,0,1,1,0.5,0.11290322580645161
"She was a homemaker, and manager for an insurance agency.", she was a homemaker and manager for insurance agency.,0,0,0,0.3,0.08771929824561403
Some scareware is not affiliated with any other installed programs., some squareware is not affiliated with any other installed programs.,0,0,0,0.2,0.04477611940298507
I'll kill both of them!, i'll kill both of them.,1,1,1,0.4,0.08695652173913043
The lines were now very taut., the lines were now very tall.,0,0,0,0.3333333333333333,0.10344827586206896
"Despite the ""guitar group revival"" tag, they had little in common with their peers."," despite the guitar group revival tag, they had little in common with their peers.",0,0,0,0.21428571428571427,0.03614457831325301
Vandalia is governed using the mayor council system., van dalia is governed using the major council system.,0,0,0,0.375,0.057692307692307696
"Those women are all card sharks, don't be fooled."," those women are all cad sharks, don't be fooled.",1,0,0,0.2222222222222222,0.04081632653061224
They never found the secret., they never found the secret.,0,0,0,0.2,0.03571428571428571
Bringing him was a mistake., bringing him was a mistake.,0,0,0,0.2,0.037037037037037035
Don't you see I hate you., thank you for watching!,1,0,0,0.8333333333333334,0.68
I'm not sure it'd be too healthy for you to be around me for a while., i'm not sure it would be too healthy for you to be around me for a while.,0,0,0,0.1875,0.08695652173913043
You're worth more dead than alive., you're worth more dead than alive.,1,1,1,0.16666666666666666,0.029411764705882353
The player is allowed to start the game at any of the six stages., the players will now start the game at any of the six stages.,0,0,0,0.35714285714285715,0.16923076923076924
